,0
0,2524.4309999999923
1,4533.397999999999
2,4778.389999999998
3,5742.381000000003
4,6380.365000000013
5,6998.360000000019
6,7314.358000000022
7,8059.342000000029
8,8424.338000000032
9,8766.343000000035
10,8579.324000000033
11,8476.301000000029
12,8680.281000000028
13,8460.26900000003
14,8492.25000000003
15,8576.24300000003
16,8841.239000000029
17,8975.230000000029
18,8594.228000000028
19,8161.219000000025
20,8249.195000000022
21,8237.19100000002
22,8675.19100000002
23,8682.19000000002
24,7845.18700000002
25,8420.17700000002
26,8347.16800000002
27,8701.161000000018
28,8935.163000000019
29,9121.159000000018
30,9014.142000000014
31,8976.137000000013
32,8093.135000000014
33,8033.117000000011
34,8307.10500000001
35,7903.094000000009
36,7406.078000000007
37,6899.066000000005
38,6762.055000000006
39,6899.044000000005
40,6613.038000000003
41,6800.041000000003
42,7021.040000000003
43,7369.043000000003
44,7434.038000000004
45,7460.038000000004
46,7468.042000000004
47,7255.046000000005
48,7174.043000000003
49,6961.048000000004
50,6756.055000000004
51,7198.0530000000035
52,7273.049000000003
53,7078.050000000003
54,7000.045000000004
55,7208.047000000004
56,7720.039000000003
57,7980.038000000003
58,7616.036000000003
59,7694.033000000002
60,8097.034000000003
61,7785.031000000003
62,7577.0350000000035
63,7577.037000000004
64,7889.0310000000045
65,8162.027000000004
66,7957.032000000004
67,7481.039000000004
68,7741.0360000000055
69,7585.035000000005
70,7598.0360000000055
71,7598.036000000004
72,7767.039000000004
73,8097.045000000004
74,7975.042000000005
75,7965.046000000004
76,7827.043000000004
77,7806.048000000006
78,7871.048000000004
79,7949.043000000004
80,8009.040000000004
81,8474.034000000003
82,8508.034000000003
83,8365.030000000002
84,7936.036000000004
85,7936.038000000004
86,8144.040000000004
87,8555.041000000005
88,8560.041000000005
89,8355.046000000006
90,8477.041000000005
91,8331.039000000004
92,8344.040000000005
93,8435.036000000004
94,8825.038000000004
95,8591.042000000005
96,8890.034000000003
97,9306.036000000004
98,9579.032000000005
99,9579.034000000003
100,9410.032000000005
101,9514.041000000005
102,9184.043000000005
103,8742.048000000006
104,9150.047000000006
105,9098.053000000007
106,8864.044000000005
107,8890.044000000005
108,8318.044000000005
109,8573.041000000005
110,8833.040000000005
111,9028.042000000005
112,8989.045000000006
113,9457.041000000005
114,8872.046000000006
115,9080.045000000006
116,8880.046000000006
117,8641.050000000007
118,8833.049000000003
119,9023.050000000005
120,9254.046000000006
121,9228.048000000006
122,9722.040000000005
123,9735.039000000004
124,9956.037000000004
125,9930.039000000004
126,9761.037000000004
127,9722.040000000005
128,9969.036000000004
129,9527.040000000005
130,8747.040000000005
131,8521.043000000005
132,8318.043000000005
133,8773.038000000004
134,8703.044000000005
135,8677.046000000006
136,8695.044000000005
137,8924.042000000005
138,8581.039000000004
139,8508.044000000005
140,8716.043000000005
141,8786.037000000006
142,8786.037000000006
143,8331.042000000005
144,8188.038000000005
145,8266.032000000005
146,8656.032000000005
147,8539.026000000003
148,8773.023000000003
149,9322.027000000004
150,9722.025000000001
151,10151.022000000003
152,10099.026000000002
153,10003.034000000003
154,10245.031000000003
155,10601.033000000003
156,10380.035000000003
157,10593.033000000003
158,10177.035000000003
159,9982.035000000003
160,9774.036000000004
161,9163.038000000004
162,9176.037000000004
163,9358.038000000004
164,9018.036000000004
165,9197.036000000006
166,9153.040000000005
167,9228.033000000005
168,9046.032000000005
169,8877.030000000004
170,8968.038000000006
171,9189.036000000006
172,9007.035000000003
173,8799.036000000006
174,8864.031000000004
175,9059.031000000003
176,8903.028000000002
177,8539.026000000003
178,9085.029000000004
179,9462.030000000004
180,9418.034000000003
181,9275.030000000004
182,9306.027000000004
183,9262.031000000003
184,9405.035000000003
185,9704.042000000005
186,9361.039000000004
187,9912.041000000005
188,10003.034000000003
189,9431.033000000003
190,9345.024000000003
191,9293.028000000004
192,9306.027000000004
193,9540.024000000003
194,9748.023000000003
195,9293.028000000004
196,9384.036000000006
197,9366.038000000004
198,8703.044000000005
199,8963.039000000004
200,9031.035000000005
201,9231.034000000005
202,9374.038000000004
203,9410.034000000003
204,8825.034000000003
205,8799.036000000004
206,8838.033000000005
207,8474.031000000004
208,9085.029000000004
209,9254.031000000004
210,9397.035000000005
211,9462.030000000004
212,9509.027000000004
213,9293.028000000004
214,9501.027000000004
215,9592.030000000004
216,9176.032000000003
217,9366.032000000003
218,9748.029000000002
219,9332.028000000002
220,8734.027000000002
221,8456.031000000003
222,8058.0300000000025
223,8214.031000000003
224,8417.030000000002
225,8430.027000000002
226,8989.026000000002
227,9098.030000000002
228,8565.024000000003
229,8630.028000000002
230,8760.031000000003
231,8755.028000000004
232,8708.029000000002
233,8682.030000000002
234,8422.033000000003
235,8357.033000000003
236,8123.034000000003
237,8097.0300000000025
238,8422.033000000003
239,8620.033000000003
240,9067.027000000004
241,9018.029000000002
242,8833.026000000003
243,9410.026000000002
244,9644.022
245,9423.022000000003
246,9020.019000000002
247,8734.025000000001
248,8721.025000000001
249,8066.029000000002
250,7663.029000000001
251,7650.029000000002
252,8084.0250000000015
253,7455.027000000002
254,7749.032000000003
255,7507.033000000003
256,7702.029000000002
257,7502.027000000002
258,7195.034000000002
259,7577.031000000003
260,7551.0300000000025
261,7447.0340000000015
262,6914.029000000002
263,6714.029
264,6264.033
265,6649.031000000001
266,6896.042000000001
267,7234.042000000001
268,7372.044000000003
269,7533.044000000002
270,7663.049000000004
271,8006.047000000002
272,7572.049000000003
273,8027.043000000003
274,8136.045000000004
275,7811.040000000003
276,7369.043000000003
277,7044.035000000003
278,6797.039000000002
279,6589.037000000002
280,6545.040000000003
281,6363.036000000002
282,6511.037000000002
283,6238.042000000003
284,6641.038000000002
285,6186.0390000000025
286,6134.038000000001
287,6181.034000000002
288,6108.035000000002
289,6082.036000000002
290,6030.038000000001
291,6407.038000000002
292,6134.040000000003
293,5869.043000000003
294,5024.047000000001
295,5245.0430000000015
296,5427.042000000001
297,5536.046000000002
298,5692.048000000002
299,5635.0520000000015
300,5445.050000000003
301,5224.049000000001
302,5445.046000000002
303,5588.049000000002
304,5770.048000000002
305,5809.045000000002
306,5596.042
307,5435.0380000000005
308,5388.039
309,5219.034
310,5141.0380000000005
311,4954.035
312,4920.035
313,4782.041000000001
314,4959.040000000001
315,4660.046
316,4431.046000000001
317,4418.046
318,4067.053
319,3872.0499999999997
320,3846.047
321,4093.041
322,4314.039
323,4093.039999999999
324,3599.0459999999994
325,3625.0429999999997
326,3932.05
327,3984.044
328,4088.0469999999996
329,4200.0509999999995
330,4213.048
331,4135.049999999999
332,4296.0509999999995
333,4317.048999999999
334,4478.049999999999
335,4725.045
336,4720.044
337,4686.043999999999
338,4712.0419999999995
339,4525.039
340,4491.037
341,4270.035999999999
342,4262.032999999999
343,4197.035
344,4353.036
345,4132.036
346,3885.039999999999
347,3794.0459999999994
348,3464.0409999999993
349,3516.033999999999
350,3469.035999999999
351,3573.037999999999
352,3768.0369999999994
353,3508.039999999999
354,3274.039999999999
355,3300.035999999999
356,3430.039999999999
357,3651.0369999999994
358,3794.0379999999996
359,3950.037
360,3911.0389999999993
361,3872.0399999999995
362,3651.0379999999996
363,4015.0379999999996
364,4210.036999999999
365,4392.034
366,4301.037
367,4145.031
368,4145.03
369,3911.0319999999992
370,3875.0329999999994
371,3833.0319999999992
372,3820.031
373,3781.0319999999997
374,3794.029
375,3638.025
376,3378.0280000000002
377,3352.0289999999995
378,3118.0309999999995
379,3118.0289999999995
380,3131.0279999999993
381,3568.0249999999996
382,3789.023
383,3300.0249999999996
384,3092.0249999999996
385,3040.0249999999996
386,3222.0239999999994
387,3131.0279999999993
388,3300.0289999999995
389,3469.0299999999993
390,3664.0279999999993
391,3430.0259999999994
392,3256.024
393,3781.0249999999996
394,3963.022
395,4132.022999999999
396,4080.025
397,4119.022
398,4041.0260000000007
399,3807.027
400,3846.0219999999995
401,3664.0199999999995
402,3638.019
403,3586.02
404,3547.0209999999997
405,3313.022
406,3079.0219999999995
407,3092.0179999999996
408,2871.0179999999996
409,2858.017
410,2663.0159999999996
411,3001.019
412,3183.0209999999997
413,2580.022
414,2424.019
415,2398.0179999999996
416,2656.0170000000003
417,2667.0190000000002
418,2778.0190000000002
419,2960.0180000000014
420,3090.0220000000013
421,3043.0220000000018
422,2848.0210000000006
423,3610.0210000000015
424,4000.0210000000015
425,4106.0250000000015
426,4119.023000000002
427,4122.022000000002
428,4117.0250000000015
429,3890.022000000001
430,3864.022000000001
431,3667.0230000000015
432,3649.023000000001
433,3675.019000000001
434,3792.0210000000015
435,3742.0210000000015
436,3495.0230000000015
437,3500.020000000002
438,3316.0220000000013
439,3279.019000000001
440,3071.018000000001
441,3361.0170000000016
442,3567.0150000000012
443,2761.0120000000015
444,2590.009000000001
445,2535.0110000000004
446,2680.0110000000013
447,2490.01
448,2685.009000000001
449,2930.005000000001
450,3515.005000000001
451,3465.006000000001
452,3220.006000000001
453,3950.0060000000008
454,4145.005000000001
455,4145.005000000001
456,4145.002
457,4140.002
458,3950.001
459,3755.0
460,3755.0
461,3560.0
462,3560.0
463,3560.0
464,3755.0
465,3750.001
466,3755.0
467,3755.0
468,3560.0
469,3750.001
470,3165.001
471,3360.001
472,3560.0
473,2775.001
474,2775.001
475,2775.001
476,2975.0
477,2975.0
478,3360.001
479,3555.001
480,4145.0
481,4145.0
482,3950.0
483,4925.0
484,4925.0
485,4925.0
486,5120.0
487,5120.0
488,5510.0
489,5310.001
490,5305.002
491,5110.002
492,5310.001
493,5705.0
494,5510.0
495,5505.001
496,5700.001
497,5695.002
498,5510.0
499,5705.0
500,5310.001
501,5510.0
502,5900.0
503,4730.0
504,4530.001
505,4335.001
506,4340.0
507,4340.0
508,4340.0
509,4340.0
510,4730.0
511,4730.0
512,4730.0
513,5900.0
514,6095.0
515,6285.001
516,6485.0
517,6485.0
518,6680.0
519,6095.0
520,5900.0
521,5705.0
522,5510.0
523,5705.0
524,5895.001
525,5895.001
526,6485.0
527,6485.0
528,6095.0
529,6485.0
530,6090.001
531,6480.001
532,6675.001
533,5505.001
534,5310.001
535,5115.001
536,4925.0
537,4925.0
538,5120.0
539,4920.001
540,5315.0
541,5315.0
542,5315.0
543,6290.0
544,6290.0
545,6680.0
546,6875.0
547,6675.001
548,6870.001
549,6675.001
550,6675.001
551,6680.0
552,6485.0
553,6485.0
554,6680.0
555,6485.0
556,6675.001
557,6870.001
558,6480.001
559,6680.0
560,6095.0
561,6675.001
562,6675.001
563,5705.0
564,5310.001
565,5315.0
566,4925.0
567,4925.0
568,5120.0
569,4925.0
570,5315.0
571,5115.001
572,5115.001
573,6285.001
574,6095.0
575,6480.001
576,6680.0
577,6480.001
578,6480.001
579,6285.001
580,6680.0
581,6095.0
582,6095.0
583,6095.0
584,6485.0
585,6285.001
586,6485.0
587,6680.0
588,6290.0
589,6485.0
590,6290.0
591,7070.0
592,7070.0
593,6095.0
594,5900.0
595,5705.0
596,5510.0
597,5310.001
598,5500.002
599,5695.002
600,5895.001
601,5895.001
602,5700.001
603,6675.001
604,6285.001
605,6290.0
606,6290.0
607,6095.0
608,6095.0
609,5895.001
610,5900.0
611,5510.0
612,5510.0
613,5505.001
614,5700.001
615,6290.0
616,6290.0
617,6485.0
618,6290.0
619,6290.0
620,5900.0
621,6875.0
622,6875.0
623,5895.001
624,5505.001
625,5310.001
626,5115.001
627,5120.0
628,5505.001
629,5510.0
630,5705.0
631,5705.0
632,5505.001
633,6675.001
634,6680.0
635,6875.001
636,7070.002
637,6875.002
638,6680.002
639,6485.002
640,6680.002
641,5950.001
642,5950.001
643,5950.002
644,6095.003000000001
645,6095.003000000001
646,6095.003000000001
647,6290.003000000001
648,6095.004000000001
649,6485.004000000001
650,6095.005000000001
651,6730.004000000001
652,6730.004000000001
653,5610.003000000001
654,5610.003000000001
655,5415.003000000001
656,4825.006
657,5065.006000000001
658,5455.006000000001
659,5270.004000000001
660,5660.005000000001
661,5460.006000000001
662,5460.006000000001
663,6435.006000000001
664,6440.006000000001
665,6635.007000000001
666,6830.007000000001
667,6440.007000000001
668,6195.008000000002
669,6000.009000000001
670,6390.010000000002
671,6190.011000000002
672,6240.010000000002
673,6240.010000000002
674,6635.009000000002
675,6585.010000000002
676,6390.010000000002
677,6535.011000000002
678,6340.011000000002
679,6585.010000000002
680,6195.010000000001
681,6585.011000000001
682,6585.011000000002
683,5415.011000000001
684,5220.011000000001
685,4875.0120000000015
686,4875.013000000001
687,5075.0120000000015
688,5465.0120000000015
689,5320.013000000002
690,5075.014000000002
691,5075.014000000002
692,5125.013000000002
693,6295.013000000002
694,6100.013000000002
695,6485.014000000002
696,6925.013000000002
697,6920.014000000002
698,6870.015000000002
699,7070.014000000002
700,7410.015000000003
701,7020.015000000003
702,7025.014000000003
703,7170.015000000003
704,7365.015000000003
705,7365.015000000003
706,7025.014000000003
707,6830.014000000003
708,6390.015000000003
709,6535.016000000003
710,6585.015000000003
711,6780.015000000003
712,6730.016000000002
713,5610.015000000002
714,5605.016000000002
715,5215.016000000002
716,5220.015000000002
717,5220.015000000002
718,5660.014000000002
719,5525.026000000002
720,5203.085000000009
721,5535.102000000009
722,6096.11700000001
723,7079.13400000001
724,6842.14600000001
725,7521.15600000001
726,7979.16400000001
727,8140.19300000001
728,7963.206000000011
729,8262.216000000011
730,8726.226000000011
731,8404.240000000009
732,8261.26000000001
733,8516.27000000001
734,8866.277000000007
735,9198.29200000001
736,9406.297000000008
737,9673.314000000008
738,9790.321000000007
739,9989.324000000006
740,10236.332000000008
741,10403.337000000007
742,10074.350000000006
743,9300.363000000005
744,9504.369000000006
745,9545.366000000013
746,9343.377000000015
747,9951.375000000018
748,10820.380000000023
749,11215.386000000031
750,11311.397000000032
751,11787.398000000034
752,13079.407000000041
753,14253.411000000042
754,14411.420000000042
755,14510.430000000044
756,14796.443000000047
757,15407.448000000051
758,15590.457000000057
759,16069.46600000006
760,16838.473000000064
761,17289.475000000064
762,17536.485000000066
763,17365.495000000068
764,17624.506000000074
765,17731.52000000007
766,18022.532000000072
767,18144.541000000077
768,17966.552000000083
769,18069.573000000084
770,18021.585000000086
771,18338.588000000083
772,19107.58200000009
773,18653.583000000093
774,18478.593000000095
775,18200.6190000001
776,18576.624000000098
777,19120.6360000001
778,19753.646000000103
779,19874.659000000105
780,20314.658000000105
781,21564.646000000103
782,23042.625000000102
783,24364.6190000001
784,24497.6170000001
785,24786.6130000001
786,25463.604000000098
787,25209.6110000001
788,25537.6050000001
789,25617.6060000001
790,25947.6030000001
791,25981.593000000103
792,26114.591000000102
793,25714.5910000001
794,26723.5770000001
795,27119.571000000098
796,27346.563000000097
797,27569.560000000096
798,27398.564000000093
799,27944.560000000092
800,28154.55400000009
801,27269.567000000097
802,26643.5730000001
803,25962.568000000098
804,25579.576000000096
805,25222.5890000001
806,24943.593000000103
807,25131.593000000103
808,25421.595000000103
809,24700.590000000102
810,24220.5840000001
811,24136.587000000094
812,24696.578000000096
813,24854.562000000093
814,24040.56600000009
815,24041.560000000085
816,23289.55900000008
817,22603.55300000008
818,22092.54200000008
819,22222.531000000075
820,22512.515000000076
821,21909.50900000007
822,21802.49900000007
823,21538.495000000068
824,21373.491000000067
825,20926.473000000064
826,20522.46400000006
827,20034.458000000057
828,19702.451000000052
829,19865.438000000053
830,19697.42500000005
831,19202.415000000048
832,19009.394000000048
833,18308.383000000045
834,17856.379000000048
835,17388.378000000044
836,16972.371000000043
837,16420.36800000004
838,17089.350000000035
839,16845.338000000032
840,16322.33000000003
841,15854.322000000026
842,16840.316000000028
843,17569.30100000003
844,17359.28300000003
845,17386.277000000024
846,17181.278000000024
847,16773.26900000002
848,16186.268000000018
849,16019.257000000018
850,15838.251000000006
851,15367.238000000001
852,14969.225000000002
853,14808.222000000002
854,14927.215
855,14222.204999999998
856,13895.197999999999
857,13875.182999999999
858,13535.18
859,13669.161
860,13398.141000000001
861,12584.135000000002
862,12071.123000000001
863,11693.107000000002
864,11497.103000000001
865,11692.083000000002
866,11938.073000000002
867,11602.066000000003
868,11685.049000000005
869,11490.033000000003
870,11856.014000000003
871,12046.015000000003
872,12826.015000000003
873,13587.013000000003
874,13221.014000000003
875,13811.013000000003
876,13640.014000000003
877,13640.014000000003
878,13421.013000000003
879,13250.014000000003
880,13274.015000000003
881,13274.015000000003
882,13079.015000000003
883,13245.015000000003
884,13811.013000000003
885,13226.013000000003
886,12665.014000000003
887,12494.015000000003
888,12294.016000000003
889,12094.017000000003
890,11909.015000000003
891,11885.014000000003
892,11690.014000000003
893,11105.014000000003
894,10373.016000000001
895,10202.017000000002
896,10397.017000000002
897,10592.017000000002
898,10982.017000000002
899,10982.017000000002
900,11201.018000000004
901,11762.017000000003
902,12176.018000000004
903,12561.019000000004
904,12337.019000000002
905,13317.018000000004
906,13512.018000000004
907,13517.017000000003
908,12927.018000000004
909,12932.017000000003
910,13127.017000000003
911,12756.019000000004
912,12342.018000000004
913,11971.020000000004
914,12152.017000000003
915,11957.017000000003
916,11567.017000000003
917,11201.018000000004
918,11714.015000000003
919,11543.016000000003
920,10958.016000000003
921,10763.016000000003
922,10763.016000000003
923,10368.017000000002
924,10953.017000000002
925,10934.015000000003
926,11519.015000000003
927,11543.016000000003
928,12104.015000000003
929,11567.017000000003
930,12713.016000000003
931,13079.015000000003
932,13274.015000000003
933,13664.015000000003
934,13416.014000000003
935,13606.015000000003
936,14030.014000000003
937,14201.013000000003
938,13640.014000000003
939,13445.014000000003
940,13421.013000000003
941,13421.013000000003
942,13397.012000000002
943,13592.012000000002
944,13592.012000000002
945,13202.012000000002
946,12446.013000000003
947,12446.013000000003
948,12617.012000000002
949,12812.012000000002
950,11832.013000000003
951,11808.012000000002
952,11808.012000000002
953,11423.011000000002
954,11618.011000000002
955,11608.013000000003
956,12569.010000000002
957,12735.017000000002
958,13143.027000000002
959,13366.038000000002
960,13951.09700000001
961,13769.110000000011
962,14242.112000000012
963,14287.12200000001
964,13440.13300000001
965,13977.143000000011
966,13943.14700000001
967,13827.153000000011
968,13543.15600000001
969,13423.15600000001
970,13691.16300000001
971,13632.17800000001
972,13311.18000000001
973,13157.18200000001
974,13746.190000000011
975,13601.201000000012
976,13277.216000000011
977,13002.221000000012
978,13735.220000000012
979,13993.22100000001
980,13493.225000000011
981,13566.234000000011
982,13506.243000000011
983,12884.250000000011
984,13110.264000000012
985,12485.272000000012
986,12770.273000000012
987,13065.277000000013
988,12977.283000000012
989,12938.292000000014
990,13192.299000000014
991,12963.300000000014
992,13406.304000000015
993,14503.302000000012
994,14031.312000000013
995,13861.322000000013
996,13679.333000000013
997,13727.344000000012
998,12980.356000000013
999,12976.353000000012
1000,13167.363000000012
1001,13625.369000000012
1002,13295.367000000013
1003,13142.374000000013
1004,13523.375000000011
1005,13606.380000000012
1006,13534.385000000011
1007,13676.387000000012
1008,14295.395000000011
1009,14719.397000000012
1010,14331.403000000011
1011,14520.40100000001
1012,14682.406000000012
1013,14042.415000000012
1014,14641.423000000012
1015,15044.433000000012
1016,15493.438000000011
1017,15377.44600000001
1018,15446.453000000012
1019,15350.457000000013
1020,15558.469000000012
1021,15460.46200000002
1022,15140.47700000002
1023,15553.489000000023
1024,15847.489000000021
1025,15688.499000000022
1026,16357.500000000025
1027,16175.507000000027
1028,16383.517000000027
1029,16379.519000000033
1030,16546.526000000034
1031,17081.524000000034
1032,17035.530000000035
1033,17113.535000000036
1034,16389.538000000037
1035,16503.545000000046
1036,16150.555000000044
1037,16019.560000000047
1038,16213.570000000047
1039,16232.581000000047
1040,15817.582000000046
1041,15543.588000000045
1042,15536.589000000044
1043,14875.593000000046
1044,15095.606000000045
1045,15065.61700000005
1046,15317.62300000005
1047,14999.634000000053
1048,15480.631000000054
1049,15805.631000000054
1050,16645.62700000006
1051,16368.63800000006
1052,16598.631000000063
1053,17101.63600000006
1054,16973.64600000006
1055,16832.654000000064
1056,17153.655000000068
1057,17532.665000000066
1058,17362.66700000007
1059,17184.67600000007
1060,17726.673000000083
1061,18240.691000000086
1062,17878.699000000088
1063,17822.712000000094
1064,17292.70800000009
1065,17742.708000000086
1066,17446.71400000009
1067,17367.725000000097
1068,17630.737000000103
1069,17923.736000000103
1070,18009.7370000001
1071,17952.7310000001
1072,17611.735000000102
1073,17095.739000000103
1074,17798.737000000103
1075,17801.748000000105
1076,17897.754000000106
1077,18413.749000000105
1078,18513.761000000108
1079,18188.77500000011
1080,14737.749000000103
1081,14326.751000000108
1082,14407.753000000106
1083,14779.754000000106
1084,14464.755000000107
1085,14837.752000000106
1086,15104.75600000011
1087,15041.754000000112
1088,14684.76200000011
1089,14736.76400000011
1090,15101.758000000109
1091,15490.765000000112
1092,16371.765000000116
1093,16791.769000000117
1094,16649.769000000117
1095,16708.77800000012
1096,16143.78200000012
1097,16350.788000000122
1098,15815.783000000121
1099,15838.78300000012
1100,15839.785000000116
1101,15452.794000000116
1102,15484.801000000116
1103,15093.804000000111
1104,15794.814000000115
1105,16021.812000000116
1106,16098.826000000117
1107,16057.836000000123
1108,16498.838000000123
1109,16450.842000000124
1110,16488.851000000126
1111,16550.85100000013
1112,16549.856000000134
1113,16780.863000000136
1114,16090.872000000138
1115,16107.876000000133
1116,16171.878000000132
1117,16577.86800000013
1118,16886.87400000013
