,0
0,2294.2649780821866
1,3430.1976520547864
2,4139.85404657535
3,4672.099709589051
4,5137.415306849332
5,5553.1178191781
6,5935.08744383564
7,6305.982843835644
8,6677.626216438391
9,7049.644441095916
10,7030.370668493177
11,7063.427901369893
12,7106.849400000029
13,7145.33305479455
14,7154.825542465785
15,7171.8860082192095
16,7190.320621917844
17,7183.659364383589
18,7172.103780821951
19,7139.066290410987
20,7116.472931506875
21,7041.332150684954
22,6964.2618794520795
23,6860.984375342486
24,6775.18525479454
25,6695.90389863016
26,6605.1507342465975
27,6519.331161643848
28,6410.139838356182
29,6298.194608219191
30,6161.553367123302
31,6054.3522767123395
32,5934.158671232887
33,5811.757180821924
34,5694.664821917816
35,5580.194076712333
36,5472.514397260283
37,5377.285876712335
38,5299.643043835624
39,5223.458794520553
40,5218.121989041099
41,5227.255652054799
42,5236.222813698635
43,5247.414610958909
44,5264.16477534247
45,5241.597802739728
46,5246.320890410964
47,5244.147975342469
48,5257.010726027404
49,5277.24910958905
50,5327.903569863019
51,5348.399372602744
52,5376.081224657538
53,5415.728021917812
54,5468.2730575342575
55,5508.996126027402
56,5522.508547945208
57,5559.500060273974
58,5593.1024082191825
59,5639.625663013706
60,5688.669304109596
61,5728.18707671233
62,5780.003284931513
63,5803.994931506848
64,5828.572901369868
65,5868.043657534252
66,5905.435391780826
67,5954.550304109594
68,5996.457065753429
69,6014.520145205486
70,6029.744597260277
71,6037.793983561648
72,6063.37181369863
73,6098.933243835615
74,6123.626169863018
75,6129.661542465762
76,6172.905252054802
77,6179.804054794522
78,6187.743928767129
79,6211.47244657535
80,6230.886142465761
81,6270.771010958911
82,6282.740843835623
83,6307.661435616443
84,6323.951920547946
85,6349.195838356166
86,6370.631504109591
87,6403.061734246587
88,6443.973602739727
89,6472.406210958905
90,6510.151202739732
91,6559.140180821927
92,6590.427887671243
93,6613.238621917813
94,6658.734183561647
95,6711.068473972601
96,6736.764287671235
97,6774.0929726027425
98,6813.810654794529
99,6839.498142465758
100,6861.574758904115
101,6869.531035616442
102,6901.21582465754
103,6919.654298630144
104,6934.7282438356215
105,6946.602180821925
106,6985.470350684931
107,6998.74168219178
108,7018.363235616443
109,7055.089205479459
110,7084.3687616438465
111,7122.944
112,7130.977095890413
113,7171.464526027403
114,7189.538416438362
115,7192.732186301371
116,7190.748315068503
117,7193.499161643842
118,7217.734295890409
119,7211.676583561648
120,7210.271101369868
121,7224.744597260276
122,7235.1528000000035
123,7229.352460273978
124,7251.163405479459
125,7256.902808219179
126,7270.387668493149
127,7272.258545205483
128,7272.62310958905
129,7277.822810958912
130,7270.3046082191795
131,7238.282865753429
132,7246.5290684931515
133,7247.690912328768
134,7231.320909589041
135,7231.224687671238
136,7240.361539726029
137,7240.317684931515
138,7214.175421917807
139,7231.054676712325
140,7233.742435616436
141,7254.978106849319
142,7256.726068493162
143,7253.265758904115
144,7251.580717808221
145,7254.270997260282
146,7235.397005479451
147,7239.232520547942
148,7254.846043835617
149,7245.884328767125
150,7247.369298630143
151,7260.574457534253
152,7276.615531506853
153,7287.223720547947
154,7296.966252054796
155,7294.659109589044
156,7299.905663013701
157,7291.925016438359
158,7303.5551150684905
159,7306.2314712328825
160,7291.628808219176
161,7263.623457534242
162,7256.481013698634
163,7254.880794520547
164,7233.609901369869
165,7241.5826547945235
166,7243.686794520553
167,7247.955438356166
168,7232.388189041095
169,7239.55759452055
170,7248.097460273977
171,7266.078342465754
172,7278.01539178082
173,7260.54407123288
174,7266.782457534244
175,7254.724830136989
176,7261.321893150687
177,7250.965482191784
178,7265.244873972603
179,7252.4094657534315
180,7255.946068493157
181,7270.132501369861
182,7269.2365205479555
183,7268.069386301376
184,7273.902367123291
185,7275.995704109598
186,7278.280454794522
187,7278.527065753424
188,7284.256073972607
189,7276.861564383569
190,7274.524386301375
191,7250.033884931508
192,7239.831000000007
193,7242.778797260276
194,7233.0860876712295
195,7236.036961643836
196,7231.979542465758
197,7244.234512328771
198,7236.292060273979
199,7250.55238630137
200,7245.563536986306
201,7259.343989041102
202,7261.513863013706
203,7257.949745205475
204,7249.634715068496
205,7229.185539726034
206,7236.854419178086
207,7234.782794520548
208,7228.744539726028
209,7215.232347945208
210,7233.876049315067
211,7242.9913150685
212,7240.84899726028
213,7231.339441095899
214,7232.147832876713
215,7196.9698301369845
216,7164.659994520552
217,7135.005315068498
218,7123.501405479454
219,7096.019449315072
220,7059.567186301375
221,7010.843687671234
222,6983.78073972603
223,6959.468041095885
224,6938.432484931502
225,6911.468342465758
226,6887.495493150694
227,6869.476731506855
228,6816.561827397263
229,6798.038331506856
230,6765.46033150685
231,6751.835517808221
232,6723.966953424663
233,6692.783602739723
234,6653.720791780824
235,6621.1399342465775
