,0
0,9272.490000000029
1,11671.437000000027
2,14768.38400000002
3,16041.361000000023
4,16561.366000000027
5,17572.35200000003
6,18251.342000000033
7,18595.342000000033
8,19002.325000000033
9,19561.312000000034
10,17646.291000000034
11,17339.268000000033
12,16890.261000000028
13,15058.251000000027
14,15076.23700000003
15,14621.229000000025
16,13071.214000000022
17,13531.209000000023
18,13889.213000000023
19,12904.218000000024
20,14665.208000000024
21,15823.200000000026
22,16192.18100000002
23,16067.178000000022
24,16164.163000000019
25,16549.17400000002
26,16447.172000000017
27,15904.168000000016
28,15897.174000000017
29,14623.163000000015
30,13727.148000000016
31,14118.143000000013
32,14383.130000000012
33,15870.113000000008
34,15343.098000000007
35,14709.088000000007
36,15892.088000000007
37,16024.076000000005
38,15432.062000000005
39,16354.052000000005
40,16715.056000000004
41,15974.054000000004
42,15244.052000000003
43,14105.051000000005
44,14820.043000000003
45,14841.045000000006
46,13760.057000000006
47,13840.052000000005
48,14305.047000000006
49,14747.044000000005
50,13996.047000000004
51,14474.039000000004
52,15106.037000000004
53,15631.044000000004
54,15277.042000000005
55,15335.045000000006
56,15062.052000000005
57,15322.048000000006
58,14919.050000000005
59,14037.043000000005
60,14505.041000000005
61,13736.043000000005
62,13320.046000000006
63,13024.043000000001
64,12847.041000000003
65,12691.039000000004
66,13307.036000000004
67,14695.034000000003
68,14947.030000000002
69,15658.040000000005
70,15008.032000000003
71,15426.029000000002
72,16081.025000000003
73,16294.023000000003
74,17040.025000000005
75,16606.033000000003
76,15839.034000000005
77,14747.029000000004
78,14763.030000000002
79,14534.033000000003
80,15160.028000000002
81,15251.025000000001
82,15810.030000000002
83,15641.029000000002
84,15251.029000000002
85,15272.029000000002
86,15688.029000000002
87,14960.030000000002
88,14960.031000000003
89,14045.028000000002
90,14778.032000000003
91,14630.030000000002
92,13694.032000000003
93,13814.041000000005
94,13281.039000000004
95,12888.039000000004
96,13104.039000000004
97,15480.036000000004
98,15792.032000000005
99,16403.035000000003
100,16091.032000000005
101,16237.043000000005
102,16547.054000000007
103,16578.053000000007
104,17189.052000000007
105,18109.042000000005
106,17295.046000000006
107,16406.042000000005
108,16237.041000000005
109,16476.039000000004
110,15649.047000000006
111,15558.042000000005
112,15722.046000000006
113,15340.047000000006
114,15951.035000000003
115,15304.041000000007
116,16117.036000000006
117,15519.037000000006
118,14903.040000000005
119,14352.038000000004
120,15527.037000000004
121,15002.033000000005
122,14900.024000000003
123,16122.020000000002
124,15017.030000000004
125,14635.030000000004
126,15168.034000000005
127,17313.034000000003
128,17295.036000000007
129,17311.036000000007
130,17295.036000000007
131,17851.037000000004
132,18605.039000000004
133,17630.039000000004
134,18033.038000000004
135,17599.042000000005
136,16871.038000000004
137,14682.042000000005
138,14539.038000000004
139,14604.033000000003
140,14048.032000000005
141,13827.034000000005
142,13850.031000000004
143,14367.035000000003
144,13977.035000000003
145,14172.035000000005
146,14960.035000000003
147,14960.035000000003
148,15719.036000000004
149,15472.040000000005
150,15839.043000000005
151,15618.045000000006
152,15849.041000000005
153,16252.040000000005
154,15870.040000000005
155,15935.035000000003
156,15948.034000000003
157,18075.036000000004
158,18153.030000000002
159,17935.033000000003
160,17672.037000000004
161,17846.038000000004
162,18101.034000000003
163,18031.040000000005
164,19050.036000000004
165,18873.034000000003
166,18977.026
167,16593.030000000002
168,16809.029000000002
169,17017.028000000002
170,16434.026000000005
171,16182.031000000003
172,15849.026000000002
173,15467.026000000002
174,14053.031000000003
175,14227.032000000003
176,14357.037000000004
177,14131.040000000005
178,13775.038000000004
179,14370.036000000004
180,14638.031000000003
181,14258.029000000004
182,14500.026000000005
183,15275.027000000006
184,15836.027000000006
185,15267.027000000006
186,14661.028000000004
187,16983.030000000002
188,17043.026000000005
189,17035.026000000005
190,16780.030000000006
191,16606.029000000002
192,17591.027000000002
193,17383.028000000002
194,17734.031000000003
195,16884.037000000004
196,17633.040000000005
197,15670.041000000005
198,15548.036000000006
199,14929.038000000004
200,15714.037000000006
201,15176.034000000005
202,14523.038000000006
203,14102.041000000005
204,13556.038000000004
205,13582.036000000004
206,13213.035000000003
207,13408.035000000003
208,13392.035000000003
209,13626.032000000003
210,13998.034000000003
211,14565.036000000004
212,14770.034000000003
213,15332.037000000004
214,15688.039000000004
215,16078.037000000004
216,16091.033000000003
217,17651.031000000003
218,17885.026000000005
219,18236.028000000002
220,17807.030000000006
221,17620.030000000006
222,17914.033000000003
223,17875.036000000004
224,17646.034000000003
225,17074.031000000003
226,16494.028000000002
227,15051.032000000003
228,14830.033000000003
229,14302.041000000005
230,14518.037000000004
231,14076.041000000005
232,13317.039000000004
233,13665.039000000004
234,13062.038000000004
235,13434.039000000002
236,13832.037000000004
237,14128.042000000005
238,14549.038000000004
239,14783.033000000003
240,14739.035000000005
241,14058.039000000004
242,14217.042000000005
243,14186.040000000005
244,15288.040000000005
245,15514.036000000004
246,15270.039000000004
247,16770.038000000004
248,16577.036000000004
249,16767.034000000003
250,16499.036000000004
251,16824.037000000004
252,16949.039000000004
253,16949.037000000004
254,15917.041000000005
255,15584.035000000003
256,15584.034000000003
257,13990.034000000003
258,14045.030000000002
259,13252.031000000003
260,13504.039000000004
261,13530.036000000004
262,13827.044000000005
263,14240.037000000004
264,13863.032000000005
265,14224.030000000002
266,14939.032000000003
